id,name,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,normal_weakness,fire_weakness,water_weakness,electric_weakness,grass_weakness,ice_weakness,fighting_weakness,poison_weakness,ground_weakness,flying_weakness,psychic_weakness,bug_weakness,rock_weakness,ghost_weakness,dragon_weakness,dark_weakness,steel_weakness,fairy_weakness,height_inches,height_meters,weight_pounds,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities,type_1,type_2,classification_info,forms,gen,is_legendary,is_mythical,is_ultra_beast,number_immune,number_not_effective,number_normal,number_super_effective,has_forms,abilities_count,base_stats_calc,base_stats_diff,source,umap_1,umap_2
,Unknown,102,91,170,106,161,79,562,,,,,,,,,,,,,,,,,,,,4.319670474568419,,201.97201482689093,9,7.640969943627347,28742,49,,Fire,Ice,,,7,0,0,0,0,6,10,3,,4,,,Synthetic,3.47758,9.129238
,Unknown,57,89,59,72,50,22,342,,,,,,,,,,,,,,,,,,,,0.6602018878992231,,-25.25948043748611,190,7.119851717751978,5378,197,,Bug,None,,,3,0,0,0,0,0,12,5,,3,,,Synthetic,8.989142,9.822009
,Unknown,63,26,51,94,48,-7,331,,,,,,,,,,,,,,,,,,,,0.5841730368708445,,18.32210123557142,252,104.5750882564185,5678,110,,Fire,Flying,,,8,0,0,0,0,4,9,5,,3,,,Synthetic,9.068452,13.266146
,Unknown,122,68,72,130,102,16,487,,,,,,,,,,,,,,,,,,,,0.4190278336626021,,17.441756318522028,29,86.6467088767879,13217,-4,,Psychic,Dragon,,,5,0,1,0,2,8,7,4,,1,,,Synthetic,6.3082485,12.932889
,Unknown,115,71,136,69,123,88,527,,,,,,,,,,,,,,,,,,,,4.90268323579715,,111.03317314333424,3,7.932195889085346,37384,111,,Psychic,Dragon,,,3,0,0,0,0,3,9,4,,1,,,Synthetic,3.8623106,9.540814
,Unknown,83,114,126,175,111,63,531,,,,,,,,,,,,,,,,,,,,2.844435425724393,,897.0776842828143,13,7.553166047638555,9758,85,,Fire,Flying,,,9,0,0,0,0,6,10,5,,1,,,Synthetic,2.393235,8.61931
,Unknown,33,97,39,73,106,59,442,,,,,,,,,,,,,,,,,,,,0.3152404094957848,,-16.047510948162632,45,7.706449102202373,5305,100,,Water,None,,,1,0,0,0,1,4,12,3,,3,,,Synthetic,7.1816034,8.289136
,Unknown,61,84,16,59,60,1,439,,,,,,,,,,,,,,,,,,,,1.265792872180286,,37.57551339155976,52,16.105820872751913,3415,107,,Fighting,None,,,5,0,0,0,1,1,12,2,,3,,,Synthetic,7.58555,8.076415
,Unknown,46,33,49,64,25,41,165,,,,,,,,,,,,,,,,,,,,0.6427215271670319,,-8.426017646230816,138,6.790656950660212,4067,65,,Ghost,Psychic,,,5,0,0,0,1,4,7,5,,4,,,Synthetic,9.092067,7.9097857
,Unknown,56,88,43,37,76,90,422,,,,,,,,,,,,,,,,,,,,1.0892257903610276,,33.43171740957802,9,7.868146032824645,3907,50,,Normal,None,,,2,0,0,0,1,5,9,5,,3,,,Synthetic,5.975244,7.610545
,Unknown,134,91,157,39,90,130,435,,,,,,,,,,,,,,,,,,,,2.070986399247014,,29.13313957295418,-20,7.852709969803264,5396,55,,Fighting,Dragon,,,7,0,0,1,1,2,12,6,,3,,,Synthetic,5.6540785,7.1375813
,Unknown,83,83,79,122,119,111,480,,,,,,,,,,,,,,,,,,,,1.912245437095222,,405.5392864418126,46,5.381173393046403,34630,138,,Electric,None,,,4,0,0,0,0,2,13,6,,1,,,Synthetic,5.0101438,9.744472
,Unknown,50,-2,84,37,41,38,258,,,,,,,,,,,,,,,,,,,,0.9695803407265576,,-27.34251108317229,234,101.72769144952412,4363,210,,Fire,None,,,6,0,0,0,0,4,12,3,,3,,,Synthetic,9.290751,13.073146
,Unknown,57,61,57,25,85,37,378,,,,,,,,,,,,,,,,,,,,0.525779742947559,,15.421822315113658,292,6.098864724755474,4446,45,,Normal,Ghost,,,6,0,0,0,0,2,12,2,,3,,,Synthetic,9.568387,10.514879
,Unknown,89,101,118,98,116,62,543,,,,,,,,,,,,,,,,,,,,1.3594813494859748,,30.0052381069083,48,5.13157883845739,5047,38,,Fire,Ghost,,,2,0,0,0,0,1,4,3,,3,,,Synthetic,5.041939,9.193492
,Unknown,119,136,111,159,121,155,489,,,,,,,,,,,,,,,,,,,,0.7228179992677528,,-40.21600865552659,-5,6.207304495921619,40522,39,,Dark,Psychic,,,7,0,1,0,0,6,8,3,,1,,,Synthetic,3.7998064,8.479967
,Unknown,127,109,140,133,104,79,695,,,,,,,,,,,,,,,,,,,,5.087304657361582,,275.0787352727278,20,5.686291716264598,32171,43,,Psychic,Fighting,,,7,1,0,0,0,9,6,6,,1,,,Synthetic,3.1375506,8.411955
,Unknown,52,78,32,86,73,30,498,,,,,,,,,,,,,,,,,,,,10.695411536757884,,1.869610679750144,74,8.14191686064609,4994,187,,Dark,Fairy,,,5,0,1,0,0,4,13,5,,4,,,Synthetic,3.5106378,9.816961
,Unknown,149,22,83,96,130,77,528,,,,,,,,,,,,,,,,,,,,0.671939963025955,,18.79655208613779,33,5.243144544462315,1569,39,,Ground,Fire,,,6,0,0,0,0,4,14,5,,4,,,Synthetic,5.8933415,9.240978
,Unknown,74,84,99,107,58,29,512,,,,,,,,,,,,,,,,,,,,2.135634902870855,,-12.619787515376713,40,22.43616248903965,5802,58,,Water,None,,,8,0,0,0,0,6,7,3,,3,,,Synthetic,5.865242,9.337956
,Unknown,101,133,61,131,118,22,483,,,,,,,,,,,,,,,,,,,,1.7910411656524396,,208.2804479857975,56,90.61337765471052,11301,193,,Psychic,Grass,,,8,0,0,0,1,3,9,3,,4,,,Synthetic,6.7120504,13.075301
,Unknown,49,59,0,26,48,4,276,,,,,,,,,,,,,,,,,,,,0.7475815329119144,,0.6409605051720533,309,5.01454201072984,5214,105,,Dark,Grass,,,4,0,0,0,2,3,12,5,,3,,,Synthetic,9.114456,6.5681663
,Unknown,61,129,88,64,91,62,696,,,,,,,,,,,,,,,,,,,,2.0674879103091506,,26.93634744687406,40,6.653312712904916,5842,193,,Water,None,,,7,0,0,0,0,2,10,3,,6,,,Synthetic,5.3822684,10.178419
,Unknown,127,30,108,46,108,38,415,,,,,,,,,,,,,,,,,,,,0.7928493007566121,,137.45904028641462,95,6.640219149467991,5329,45,,Fighting,None,,,8,0,0,0,0,2,5,3,,3,,,Synthetic,6.542094,9.3127985
,Unknown,124,143,182,97,124,67,621,,,,,,,,,,,,,,,,,,,,4.440858033969121,,66.71632881131384,51,5.687872332825537,26171,47,,Rock,None,,,7,0,0,0,1,8,4,5,,3,,,Synthetic,3.364918,8.240217
,Unknown,32,25,42,67,87,68,347,,,,,,,,,,,,,,,,,,,,1.084068873385051,,20.881580748633716,57,109.2836384566586,5045,296,,Fire,None,,,5,0,0,0,0,4,10,1,,4,,,Synthetic,8.1862955,13.994908
,Unknown,66,31,47,24,96,53,386,,,,,,,,,,,,,,,,,,,,1.0845306395426886,,-6.145371029604108,119,8.411354128839147,4456,249,,Dark,Poison,,,3,0,0,0,0,5,12,2,,3,,,Synthetic,8.864842,9.987979
,Unknown,87,63,36,150,29,14,468,,,,,,,,,,,,,,,,,,,,1.8735257870100717,,33.94588086278446,244,8.461832216961334,5607,-7,,Psychic,Flying,,,6,0,0,0,2,2,8,3,,3,,,Synthetic,8.007667,7.129869
,Unknown,343,77,50,65,121,4,436,,,,,,,,,,,,,,,,,,,,0.9398420085731316,,2.4026997255884357,91,6.196931286999975,1832,44,,Dragon,None,,,1,0,0,0,2,2,10,5,,3,,,Synthetic,6.2991095,9.101518
,Unknown,85,84,122,126,152,64,626,,,,,,,,,,,,,,,,,,,,2.100398509065744,,182.8685807279823,-24,12.516264852603287,3685,5,,Rock,Ice,,,7,1,0,0,0,6,5,3,,3,,,Synthetic,3.5573258,8.678808
,Unknown,130,122,130,148,127,49,631,,,,,,,,,,,,,,,,,,,,1.7266353083334038,,186.65629948623103,54,8.066043533111465,11331,56,,Electric,Flying,,,7,0,0,0,0,3,7,5,,1,,,Synthetic,3.6189551,8.69836
,Unknown,43,54,127,80,76,21,385,,,,,,,,,,,,,,,,,,,,1.1470740185121029,,-3.151109857084135,257,6.678862999173468,2143,136,,Electric,None,,,5,0,0,0,0,0,12,1,,5,,,Synthetic,9.622915,10.409054
,Unknown,68,41,83,75,116,49,514,,,,,,,,,,,,,,,,,,,,0.8389992237464086,,6.178844903758046,49,7.751752932187467,5458,53,,Fire,None,,,1,0,0,0,0,4,12,5,,3,,,Synthetic,6.298754,9.476657
,Unknown,66,53,51,142,96,80,467,,,,,,,,,,,,,,,,,,,,0.6631850784555432,,3.119937885148474,248,5.544693093270865,4470,36,,Water,Flying,,,7,0,0,0,0,6,11,3,,3,,,Synthetic,8.039419,9.798089
,Unknown,81,133,66,95,106,68,467,,,,,,,,,,,,,,,,,,,,0.958367435608816,,81.15619009376358,49,7.220874937405432,10672,33,,Dark,Ground,,,3,0,0,0,2,1,15,4,,1,,,Synthetic,6.7375298,6.4323688
,Unknown,97,121,127,123,40,126,469,,,,,,,,,,,,,,,,,,,,0.9364909657686002,,462.3206310977466,32,8.476240376751441,37825,-2,,Fairy,Dragon,,,7,0,1,0,0,8,4,3,,1,,,Synthetic,3.0034597,8.137126
,Unknown,116,133,124,44,119,83,490,,,,,,,,,,,,,,,,,,,,1.5131159839318018,,-14.24047009875214,15,107.5986846414483,4009,76,,Psychic,None,,,5,0,0,0,1,3,3,3,,3,,,Synthetic,6.625111,13.2297125
,Unknown,29,69,79,30,92,31,758,,,,,,,,,,,,,,,,,,,,1.141850916109963,,-12.146556102292772,61,12.40064553379037,5176,250,,Psychic,None,,,1,0,0,0,0,4,12,5,,4,,,Synthetic,6.627329,9.61903
,Unknown,114,163,84,163,104,161,470,,,,,,,,,,,,,,,,,,,,2.846388404321863,,128.0468565748937,42,8.627387517310385,39123,29,,Dragon,Ice,,,9,0,0,0,0,10,13,5,,1,,,Synthetic,3.759247,8.356347
,Unknown,34,28,35,70,88,15,290,,,,,,,,,,,,,,,,,,,,0.2827821362813627,,5.229242281867986,85,13.893337410905763,5797,127,,Grass,None,,,8,0,0,0,1,4,5,2,,3,,,Synthetic,8.314329,8.357733
,Unknown,99,105,148,55,121,31,496,,,,,,,,,,,,,,,,,,,,0.884464958303071,,252.0651918781535,204,7.821532344029196,2849,95,,Normal,None,,,1,0,0,0,0,6,9,3,,3,,,Synthetic,5.4996614,9.549325
,Unknown,80,66,64,36,48,26,216,,,,,,,,,,,,,,,,,,,,0.6568937126386174,,2.807057943315442,270,8.23765169044892,3765,47,,Water,None,,,1,0,0,0,0,3,11,3,,3,,,Synthetic,10.302929,9.344183
,Unknown,119,78,182,141,162,136,532,,,,,,,,,,,,,,,,,,,,2.087099131478002,,293.7949791263392,15,6.154251481492708,36958,43,,Steel,Dragon,,,7,1,0,0,0,6,5,5,,1,,,Synthetic,3.1131325,8.424044
,Unknown,29,24,43,71,103,37,221,,,,,,,,,,,,,,,,,,,,0.4719224880708964,,-0.135513685017143,180,38.31074113621269,5834,215,,Water,Poison,,,3,0,0,0,0,4,12,3,,3,,,Synthetic,9.719665,9.863734
,Unknown,72,114,105,132,131,80,578,,,,,,,,,,,,,,,,,,,,16.650465237506538,,273.5428409182616,19,5.258442536822708,4995,76,,Dragon,Ground,,,8,1,0,0,0,3,6,6,,2,,,Synthetic,3.0783978,9.648438
,Unknown,29,-6,17,80,61,12,350,,,,,,,,,,,,,,,,,,,,1.18793065711586,,-17.294737849181224,278,90.64561822379156,5465,209,,Water,None,,,5,0,0,0,0,4,12,5,,3,,,Synthetic,9.311904,13.20816
,Unknown,132,38,58,48,80,8,368,,,,,,,,,,,,,,,,,,,,1.0940565869689811,,-23.819102734177054,245,7.746478467841513,4970,187,,Grass,None,,,2,0,0,0,0,3,12,1,,3,,,Synthetic,9.2898855,10.638461
,Unknown,81,45,108,68,74,0,371,,,,,,,,,,,,,,,,,,,,2.146340039492693,,27.495393859995623,44,5.652182699976648,5481,81,,Water,None,,,8,0,0,0,0,-1,10,3,,6,,,Synthetic,7.752958,10.112331
,Unknown,59,23,69,54,66,-9,448,,,,,,,,,,,,,,,,,,,,1.1904625533906297,,76.52512782551717,59,95.5651060214624,4525,34,,Normal,Dark,,,9,0,0,0,0,5,12,4,,2,,,Synthetic,8.189616,13.447652
,Unknown,111,113,52,98,97,87,304,,,,,,,,,,,,,,,,,,,,3.001129602506853,,126.91755467272324,92,6.032222212292929,4172,87,,Poison,None,,,2,0,0,0,0,8,6,3,,4,,,Synthetic,4.841087,8.676119
,Unknown,106,59,99,70,115,41,402,,,,,,,,,,,,,,,,,,,,1.5820745708466837,,-2.3405646618690543,37,7.161148735001754,2724,27,,Dragon,None,,,2,0,0,0,1,5,10,4,,3,,,Synthetic,6.1653137,8.393175
,Unknown,121,40,179,66,83,96,721,,,,,,,,,,,,,,,,,,,,16.256558626247863,,66.59598496446938,-5,5.237960147265765,5240,187,,Dragon,Grass,,,4,1,0,0,0,5,14,1,,2,,,Synthetic,3.2429368,9.628761
,Unknown,72,27,4,33,27,-5,369,,,,,,,,,,,,,,,,,,,,1.1300396434937612,,0.6033259674061799,249,8.872085336867604,1479,237,,Fire,None,,,5,0,0,0,0,-1,12,1,,3,,,Synthetic,9.663999,10.499379
,Unknown,98,33,192,107,119,166,622,,,,,,,,,,,,,,,,,,,,2.2143987819824353,,100.0397025412948,67,9.215866711195911,13575,-19,,Dragon,None,,,7,0,0,0,0,-1,3,5,,2,,,Synthetic,4.3847117,8.839407
,Unknown,48,20,60,36,60,60,346,,,,,,,,,,,,,,,,,,,,0.8520705727765536,,-14.133889087799185,49,8.900981118180715,4813,252,,Bug,None,,,5,0,0,0,0,3,16,3,,9,,,Synthetic,8.571332,9.528032
,Unknown,124,133,107,111,117,129,489,,,,,,,,,,,,,,,,,,,,4.91090902336299,,232.13648963726789,5,44.23218978691578,8140,85,,Electric,Poison,,,8,0,0,0,0,5,4,7,,3,,,Synthetic,3.7285228,8.431473
,Unknown,52,64,26,89,90,40,499,,,,,,,,,,,,,,,,,,,,1.6165782793295054,,32.28473294382884,57,7.210413294351042,3620,48,,Fighting,Rock,,,1,0,0,0,1,3,13,5,,3,,,Synthetic,6.6303177,8.064186
,Unknown,103,73,125,105,136,82,544,,,,,,,,,,,,,,,,,,,,3.3750728042261846,,374.66977628697725,11,8.340663960279652,36608,43,,Dark,Dragon,,,2,0,0,0,0,2,7,3,,2,,,Synthetic,3.501703,9.123041
,Unknown,42,92,32,35,76,57,328,,,,,,,,,,,,,,,,,,,,0.3306699595997658,,-29.223916186211845,52,44.66593545659997,2986,51,,Bug,Flying,,,6,0,0,0,0,5,9,1,,4,,,Synthetic,8.266665,9.358609
,Unknown,48,95,51,65,74,-3,381,,,,,,,,,,,,,,,,,,,,1.1513455931673104,,0.0714404302782423,105,8.847663160039186,3381,33,,Fire,None,,,6,0,0,0,0,0,12,4,,4,,,Synthetic,8.597258,10.012365
,Unknown,86,57,110,97,125,22,486,,,,,,,,,,,,,,,,,,,,2.0809932068128516,,497.7837408556368,15,107.43189920582904,11457,46,,Rock,Water,,,7,0,0,0,0,7,6,6,,3,,,Synthetic,6.3662596,13.030905
,Unknown,86,60,45,30,53,29,556,,,,,,,,,,,,,,,,,,,,0.967550090894145,,15.43514703229043,62,94.9180984384858,4783,100,,Normal,None,,,6,0,0,0,0,4,17,1,,3,,,Synthetic,7.9493227,13.993716
,Unknown,124,145,55,56,115,82,512,,,,,,,,,,,,,,,,,,,,2.257916388137633,,132.2488277602217,122,7.596582612836172,2522,74,,Normal,None,,,8,0,0,0,0,2,5,5,,3,,,Synthetic,5.220785,9.070535
,Unknown,73,53,3,63,50,-15,327,,,,,,,,,,,,,,,,,,,,0.8282036221436249,,8.398318470929441,248,5.304868231305119,5162,175,,Ghost,None,,,1,0,0,0,0,4,16,2,,3,,,Synthetic,10.008188,9.973001
,Unknown,132,131,83,133,96,103,481,,,,,,,,,,,,,,,,,,,,1.1777411919654113,,371.6955833009702,43,8.00484309351757,9208,-2,,Fighting,Dragon,,,5,0,0,0,0,8,7,3,,0,,,Synthetic,3.031199,8.295726
,Unknown,93,115,80,59,107,72,485,,,,,,,,,,,,,,,,,,,,0.7154340007223751,,33.30635019317013,161,8.610220671976679,4927,150,,Electric,Dark,,,2,0,0,0,0,0,3,5,,3,,,Synthetic,5.487504,9.036683
,Unknown,22,98,28,57,93,32,542,,,,,,,,,,,,,,,,,,,,1.0203493693566164,,11.111381943995267,91,19.05347910468487,5158,36,,Water,None,,,3,0,0,0,0,4,12,3,,3,,,Synthetic,7.292699,9.474808
,Unknown,136,73,157,146,57,83,549,,,,,,,,,,,,,,,,,,,,5.603811164947682,,455.2776467007385,3,8.04020411316864,38911,0,,Bug,Grass,,,7,0,0,0,2,7,6,5,,1,,,Synthetic,3.5770519,7.3468165
,Unknown,69,82,64,58,98,76,453,,,,,,,,,,,,,,,,,,,,1.405338024074498,,97.28261098572932,49,7.479943159972056,5209,44,,Ground,Fire,,,5,0,0,0,0,0,6,1,,3,,,Synthetic,6.7561064,9.929759
,Unknown,119,125,150,184,99,59,623,,,,,,,,,,,,,,,,,,,,2.1469562087780356,,43.56682168695425,-29,7.637840868371919,31904,4,,Psychic,Psychic,,,7,1,0,0,1,10,7,4,,1,,,Synthetic,3.6822922,8.034081
,Unknown,45,100,61,23,61,68,424,,,,,,,,,,,,,,,,,,,,0.3242547800247179,,-27.62400946067949,266,-5.209134469848197,2770,189,,Water,None,,,1,0,0,0,0,3,12,3,,3,,,Synthetic,10.336555,9.8424835
,Unknown,151,117,104,144,56,45,485,,,,,,,,,,,,,,,,,,,,2.259931787960315,,-9.97711337190353,23,7.60730726129834,5760,92,,Fighting,Poison,,,3,0,0,0,1,5,16,5,,3,,,Synthetic,5.077626,8.483547
,Unknown,132,125,155,162,106,49,415,,,,,,,,,,,,,,,,,,,,1.3202897836587506,,131.70387949252438,15,8.821488379489063,7916,43,,Ice,Fairy,,,7,0,1,0,0,10,4,7,,1,,,Synthetic,3.3701653,7.8464293
,Unknown,56,11,60,48,62,58,466,,,,,,,,,,,,,,,,,,,,0.9819533707308258,,-5.017156882722597,243,7.834691515256162,3514,152,,Water,None,,,5,0,0,0,0,5,12,3,,3,,,Synthetic,9.634533,10.119316
,Unknown,50,117,90,76,59,18,492,,,,,,,,,,,,,,,,,,,,2.197857219400587,,-3.0529382736387394,268,3.721996707651377,3381,208,,Bug,Bug,,,4,0,0,0,0,1,9,5,,3,,,Synthetic,8.594844,9.9529295
,Unknown,124,61,103,105,154,100,538,,,,,,,,,,,,,,,,,,,,4.133991674544036,,161.73716160276956,114,5.732983215611911,5760,92,,Flying,Ground,,,8,0,0,0,1,6,15,3,,3,,,Synthetic,3.9532423,9.603987
,Unknown,87,33,161,16,88,26,285,,,,,,,,,,,,,,,,,,,,1.0550615917488635,,84.35880836777359,75,7.1806898071006575,5038,49,,Dark,None,,,3,0,0,0,0,3,10,1,,4,,,Synthetic,7.1752195,10.219124
,Unknown,66,99,69,66,82,46,531,,,,,,,,,,,,,,,,,,,,1.6518918298579464,,-22.011014766064093,49,6.208611770617706,4816,83,,Water,None,,,1,0,0,0,0,2,10,3,,3,,,Synthetic,6.1879215,10.259987
,Unknown,151,159,81,47,116,38,576,,,,,,,,,,,,,,,,,,,,2.8745260982633924,,429.1957371438211,6,6.817139958617814,7343,45,,Ice,None,,,4,0,0,0,1,6,6,4,,1,,,Synthetic,2.8140674,8.484309
,Unknown,113,91,109,91,156,78,495,,,,,,,,,,,,,,,,,,,,0.7423561651267778,,34.76414277331258,36,8.959270193927171,5571,39,,Normal,Grass,,,9,0,0,0,2,3,2,3,,3,,,Synthetic,4.883763,7.2916284
,Unknown,149,73,120,166,113,65,538,,,,,,,,,,,,,,,,,,,,2.4226616666302423,,50.45200840077911,34,109.7739975586934,5636,71,,Steel,None,,,5,0,0,0,2,6,14,6,,11,,,Synthetic,6.424169,12.784468
,Unknown,125,93,103,141,88,60,549,,,,,,,,,,,,,,,,,,,,4.125321520334268,,60.129423420497275,-5,6.073858897007119,6160,29,,Grass,Flying,,,8,1,0,0,0,3,8,4,,3,,,Synthetic,3.9915762,9.032632
,Unknown,82,73,75,55,85,15,447,,,,,,,,,,,,,,,,,,,,0.954806834511602,,-0.1198959492179199,32,10.733892203076673,2931,82,,Water,None,,,4,0,0,0,0,1,13,5,,2,,,Synthetic,7.697364,9.795366
,Unknown,73,74,40,33,87,3,502,,,,,,,,,,,,,,,,,,,,1.2089236389921083,,1.6254648796623847,167,8.76634625223592,5630,59,,Water,None,,,5,0,0,0,0,-1,12,5,,3,,,Synthetic,8.657987,10.160857
,Unknown,47,35,46,107,98,50,645,,,,,,,,,,,,,,,,,,,,0.5939223717744267,,16.26075306175184,61,80.1179868123462,4408,40,,Water,Electric,,,7,0,0,0,2,3,7,5,,3,,,Synthetic,6.7401986,12.559328
,Unknown,109,23,76,72,50,48,478,,,,,,,,,,,,,,,,,,,,1.131527204524576,,16.977186822860393,236,7.934408465146854,2355,67,,Psychic,Flying,,,5,0,0,0,1,3,12,1,,3,,,Synthetic,8.866093,7.15405
,Unknown,164,110,105,164,85,44,745,,,,,,,,,,,,,,,,,,,,1.0347430161030862,,-7.024238308992551,-6,7.8545113845722625,35287,49,,Ice,Dragon,,,6,1,0,0,2,6,12,6,,3,,,Synthetic,4.4034047,7.491159
,Unknown,151,135,87,49,100,52,567,,,,,,,,,,,,,,,,,,,,2.780767875154958,,466.17307929981473,20,8.755028693111019,9762,-3,,Ground,Ghost,,,8,1,0,0,1,6,4,1,,5,,,Synthetic,2.8168304,8.405815
,Unknown,49,51,12,92,137,39,432,,,,,,,,,,,,,,,,,,,,0.987154129609209,,48.30542994639213,193,17.75766329202472,5928,58,,Water,None,,,6,0,0,0,0,4,12,5,,3,,,Synthetic,9.066781,10.122638
,Unknown,28,58,26,26,52,14,272,,,,,,,,,,,,,,,,,,,,0.9697625223186068,,7.579245568230968,216,7.788297763297348,3646,78,,Bug,Flying,,,2,0,0,0,0,2,11,5,,3,,,Synthetic,9.805571,8.6889925
,Unknown,109,111,121,167,112,54,575,,,,,,,,,,,,,,,,,,,,2.043328087137327,,169.65539585854657,-19,7.728012387278333,25774,58,,Water,Ghost,,,6,0,0,0,0,4,6,3,,1,,,Synthetic,3.6064596,8.654132
,Unknown,82,48,100,140,128,68,703,,,,,,,,,,,,,,,,,,,,5.381200701656713,,342.3126913329381,36,8.276577352171575,30765,11,,Flying,None,,,7,1,0,0,0,6,4,5,,1,,,Synthetic,3.2621331,8.770939
,Unknown,118,138,114,62,115,63,467,,,,,,,,,,,,,,,,,,,,5.6002684588621,,143.72901877532274,1,5.748423441928503,26473,45,,Water,None,,,7,0,0,0,0,2,4,3,,10,,,Synthetic,3.9900877,9.256366
,Unknown,74,126,51,44,106,-2,318,,,,,,,,,,,,,,,,,,,,2.1439645727338768,,-10.76441675099145,144,7.074823670184102,4093,249,,Water,Fairy,,,9,0,0,0,0,4,7,3,,2,,,Synthetic,7.8788676,9.046349
,Unknown,121,111,111,162,91,45,536,,,,,,,,,,,,,,,,,,,,9.176615637450292,,51.09431992651194,2,20.17446257430311,3527,-3,,Steel,None,,,7,0,1,0,1,7,5,2,,1,,,Synthetic,3.3128762,9.185465
,Unknown,77,51,220,62,38,-4,283,,,,,,,,,,,,,,,,,,,,0.5838139426382709,,14.06480740288821,235,100.35824745647618,3363,67,,Normal,None,,,8,0,0,0,0,3,8,1,,3,,,Synthetic,8.767334,12.819996
,Unknown,105,144,22,48,30,54,350,,,,,,,,,,,,,,,,,,,,0.4432344137798671,,65.87880458708388,231,63.103084923755986,3067,260,,Dark,Poison,,,3,0,0,0,1,3,8,1,,3,,,Synthetic,8.979762,12.264438
,Unknown,114,48,135,141,86,125,420,,,,,,,,,,,,,,,,,,,,2.332477565906249,,265.42222733734536,25,8.90723359777723,40160,23,,Dark,Psychic,,,5,0,0,1,2,5,12,3,,1,,,Synthetic,4.982713,7.030235
,Unknown,73,85,94,33,156,177,436,,,,,,,,,,,,,,,,,,,,1.0892036053019782,,-15.736529394995296,45,5.674256132277795,5159,95,,Rock,None,,,8,0,0,0,0,6,13,0,,4,,,Synthetic,5.046025,10.441562
,Unknown,75,87,53,61,92,57,441,,,,,,,,,,,,,,,,,,,,1.6578298620609104,,-4.453506999222109,91,7.378018802248392,2549,54,,Dark,Poison,,,2,0,0,0,1,3,12,1,,3,,,Synthetic,7.2197385,7.7090206
,Unknown,119,34,128,130,130,46,448,,,,,,,,,,,,,,,,,,,,1.3547481667059258,,94.11905130205815,40,6.066100739944313,26216,40,,Ghost,Grass,,,4,0,0,1,0,6,11,5,,3,,,Synthetic,5.738994,9.039149
,Unknown,85,105,131,91,156,87,503,,,,,,,,,,,,,,,,,,,,2.095626713429787,,39.17101648244815,15,8.834117520167165,33974,59,,Psychic,Ghost,,,3,0,0,0,0,3,7,5,,1,,,Synthetic,4.911517,8.801044
,Unknown,115,80,133,107,81,50,451,,,,,,,,,,,,,,,,,,,,0.7210777955732475,,52.06770651714995,9,18.36900489384872,5034,33,,Normal,Ground,,,5,0,0,0,2,3,3,3,,5,,,Synthetic,4.737499,7.251481
,Unknown,62,65,113,25,101,44,376,,,,,,,,,,,,,,,,,,,,0.9901226489746936,,55.19597161886746,246,106.9341250320444,4699,110,,Normal,None,,,4,0,0,0,0,0,9,1,,3,,,Synthetic,8.94254,12.838598
,Unknown,168,97,70,68,117,117,489,,,,,,,,,,,,,,,,,,,,0.5645551324938748,,17.51998385446315,36,8.424749890083591,5483,36,,Fairy,Fairy,,,8,0,0,0,0,4,8,1,,1,,,Synthetic,5.8545523,9.726808
,Unknown,120,99,120,84,97,78,519,,,,,,,,,,,,,,,,,,,,1.3047112917252304,,220.3317863222943,38,6.314936013569317,5409,34,,Dark,Poison,,,2,0,0,0,0,2,12,3,,7,,,Synthetic,4.7219048,9.923952
,Unknown,113,61,63,95,108,48,388,,,,,,,,,,,,,,,,,,,,4.663929623672675,,170.50503860434085,60,109.60904090262702,10683,43,,Psychic,None,,,1,0,0,0,0,6,5,3,,1,,,Synthetic,6.329916,12.954565
,Unknown,168,76,73,20,98,60,314,,,,,,,,,,,,,,,,,,,,1.1980385498433144,,5.347351807098681,199,31.06223529517074,4829,138,,Bug,Poison,,,2,0,0,0,0,3,12,3,,3,,,Synthetic,8.423604,10.547462
,Unknown,86,48,50,53,57,15,418,,,,,,,,,,,,,,,,,,,,2.244233156529486,,4.997904968591083,266,5.374066002093564,5482,37,,Grass,Rock,,,4,0,0,0,0,1,8,3,,2,,,Synthetic,9.292078,10.4561615
,Unknown,79,55,82,41,47,11,525,,,,,,,,,,,,,,,,,,,,1.2015457334974655,,-9.254044382924954,257,102.94509963232436,2777,94,,Rock,Psychic,,,8,0,0,0,0,4,4,1,,2,,,Synthetic,8.93882,12.695285
,Unknown,114,26,94,152,130,29,551,,,,,,,,,,,,,,,,,,,,2.9029537699748063,,465.1128126309794,51,6.747166451082134,6962,95,,Ghost,Poison,,,2,0,0,0,0,3,10,6,,3,,,Synthetic,4.3940196,9.239619
,Unknown,70,16,66,37,57,31,560,,,,,,,,,,,,,,,,,,,,2.0408762363262305,,-14.395111808303882,47,3.854301707240112,5971,58,,Ghost,Rock,,,4,0,0,0,0,2,12,1,,7,,,Synthetic,7.4953947,10.054268
,Unknown,50,84,20,60,124,2,394,,,,,,,,,,,,,,,,,,,,0.9836007698299332,,-13.919312485172172,267,83.26409361162627,2031,178,,Normal,None,,,9,0,0,0,0,3,13,3,,3,,,Synthetic,9.119519,12.369557
