type_1,type_2,gen,is_legendary,is_mythical,is_ultra_beast,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,height_meters,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities_count,number_immune,number_not_effective,number_normal,number_super_effective
Flying,Dragon,6,0,0,0,40,30,35,45,40,55,245,0.5,8.0,190,5.0,5120,190,3,1,5,8,4
Flying,Dragon,6,0,0,0,85,70,80,97,80,123,535,1.5,85.0,45,5.0,5120,45,3,1,5,8,4
Fairy,None,6,1,0,0,126,131,95,131,98,99,680,3.0,215.0,45,5.0,30720,45,1,1,3,12,2
Dark,Flying,6,1,0,0,126,131,95,131,98,99,680,5.8,203.0,45,5.0,30720,45,1,2,3,9,4
Dragon,Ground,6,1,0,0,108,100,121,81,95,95,600,1.2,33.5,3,5.0,30720,3,3,1,3,11,3
Rock,Fairy,6,0,1,0,50,100,150,100,150,50,600,0.7,8.8,3,5.0,6400,3,1,1,5,8,4
Psychic,Ghost,6,0,1,0,80,110,60,150,130,70,600,0.5,9.0,3,5.0,5120,3,1,2,2,12,2
Fire,Water,6,0,1,0,80,110,120,130,90,70,600,1.7,195.0,3,5.0,30720,3,1,0,5,10,3
Grass,Flying,7,0,0,0,68,55,55,50,50,42,320,0.3,1.5,45,88.1,3840,45,3,1,3,9,5
Grass,Flying,7,0,0,0,78,75,75,70,70,52,420,0.7,16.0,45,88.1,3840,45,3,1,3,9,5
Grass,Ghost,7,0,0,0,78,107,75,100,100,70,530,1.6,36.6,45,88.1,3840,45,3,2,4,7,5
Fire,None,7,0,0,0,45,65,40,60,40,70,320,0.4,4.3,45,88.1,3840,45,3,0,6,9,3
Fire,None,7,0,0,0,65,85,50,80,50,90,420,0.7,25.0,45,88.1,3840,45,3,0,6,9,3
Fire,Dark,7,0,0,0,95,115,90,80,90,60,530,1.8,83.0,45,88.1,3840,45,3,1,6,7,4
Water,None,7,0,0,0,50,54,54,66,56,40,320,0.4,7.5,45,88.1,3840,45,3,0,4,12,2
Water,None,7,0,0,0,60,69,69,91,81,50,420,0.6,17.5,45,88.1,3840,45,3,0,4,12,2
Water,Fairy,7,0,0,0,80,74,74,126,116,60,530,1.8,44.0,45,88.1,3840,45,3,1,6,8,3
Normal,Flying,7,0,0,0,35,75,30,30,30,65,265,0.3,1.2,255,5.0,3840,255,4,2,2,11,3
Normal,Flying,7,0,0,0,55,85,50,40,50,75,355,0.6,14.8,120,5.0,3840,120,4,2,2,11,3
Normal,Flying,7,0,0,0,80,120,75,75,75,60,485,1.1,26.0,45,5.0,3840,45,4,2,2,11,3
Normal,None,7,0,0,0,48,70,30,30,30,45,253,0.4,6.0,255,5.0,3840,255,4,1,0,16,1
Normal,None,7,0,0,0,88,110,60,55,60,45,418,0.7,14.2,127,5.0,3840,127,4,1,0,16,1
Bug,None,7,0,0,0,47,62,45,55,45,46,300,0.4,4.4,255,5.0,3840,255,1,0,3,12,3
Bug,Electric,7,0,0,0,57,82,95,55,75,36,400,0.5,10.5,120,5.0,3840,120,1,0,4,12,2
Bug,Electric,7,0,0,0,77,70,90,145,75,43,500,1.5,45.0,45,5.0,3840,45,1,0,4,12,2
Fighting,None,7,0,0,0,47,82,57,42,47,63,338,0.6,7.0,225,5.0,5120,225,4,0,3,12,3
Fighting,Ice,7,0,0,0,97,132,77,62,67,43,478,1.7,180.0,60,5.0,5120,60,4,0,3,9,6
Fire,Flying,7,0,0,0,75,70,70,98,70,93,476,0.6,3.4,45,24.6,5120,45,1,1,6,8,3
Bug,Fairy,7,0,0,0,40,45,40,55,40,84,304,0.1,0.2,190,5.0,5120,190,4,1,5,7,5
Bug,Fairy,7,0,0,0,60,55,60,95,70,124,464,0.2,0.5,75,5.0,5120,75,4,1,5,7,5
Rock,None,7,0,0,0,45,65,40,30,40,60,280,0.5,9.2,190,5.0,3840,190,6,0,4,9,5
Rock,None,7,0,0,0,75,115,65,55,65,112,487,0.8,25.0,90,5.0,3840,90,11,0,4,9,5
Water,None,7,0,0,0,45,20,20,25,25,40,175,0.2,0.3,60,5.0,3840,60,1,0,4,12,2
Poison,Water,7,0,0,0,50,53,62,43,52,45,305,0.4,8.0,190,5.0,5120,190,4,0,8,7,3
Poison,Water,7,0,0,0,50,63,152,53,142,35,495,0.7,14.5,75,5.0,5120,75,4,0,8,7,3
Ground,None,7,0,0,0,70,100,70,45,55,45,385,1.0,110.0,190,5.0,5120,190,4,1,2,12,3
Ground,None,7,0,0,0,100,125,100,55,85,35,500,2.5,920.0,60,5.0,5120,60,4,1,2,12,3
Water,Bug,7,0,0,0,38,40,52,40,72,27,269,0.3,4.0,200,5.0,3840,200,3,0,5,10,3
Water,Bug,7,0,0,0,68,70,92,50,132,42,454,1.8,82.0,100,5.0,3840,100,3,0,5,10,3
Grass,None,7,0,0,0,40,55,35,50,35,35,250,0.3,1.5,190,5.0,5120,190,3,0,4,9,5
Grass,None,7,0,0,0,70,105,90,80,90,45,480,0.9,18.5,75,5.0,5120,75,3,0,4,9,5
Grass,Fairy,7,0,0,0,40,35,55,65,75,15,285,0.2,1.5,190,5.0,5120,190,4,1,6,6,5
Grass,Fairy,7,0,0,0,60,45,80,90,100,30,405,1.0,11.5,75,5.0,5120,75,4,1,6,6,5
Poison,Fire,7,0,0,0,48,44,40,71,40,77,320,0.6,4.8,120,88.1,5120,120,3,0,8,6,4
Poison,Fire,7,0,0,0,68,64,60,111,60,117,480,1.2,22.2,45,0.0,5120,45,3,0,8,6,4
Normal,Fighting,7,0,0,0,70,75,50,45,50,50,340,0.5,6.8,140,5.0,3840,140,4,1,3,10,4
Normal,Fighting,7,0,0,0,120,125,80,55,60,60,500,2.1,135.0,70,5.0,3840,70,4,1,3,10,4
Grass,None,7,0,0,0,42,30,38,30,38,32,210,0.3,3.2,235,0.0,5120,235,4,0,4,9,5
Grass,None,7,0,0,0,52,40,48,40,48,62,290,0.7,8.2,120,0.0,5120,120,4,0,4,9,5
Grass,None,7,0,0,0,72,120,98,50,98,72,510,1.2,21.4,45,0.0,5120,45,4,0,4,9,5
Fairy,None,7,0,0,0,51,52,90,82,110,100,485,0.1,0.3,60,24.6,5120,60,4,1,3,12,2
Normal,Psychic,7,0,0,0,90,60,80,90,110,60,490,1.5,76.0,45,5.0,5120,45,4,1,1,14,2
Fighting,None,7,0,0,0,100,120,90,40,60,80,490,2.0,82.8,45,5.0,5120,45,3,0,3,12,3
Bug,Water,7,0,0,0,25,35,40,20,30,80,230,0.5,12.0,90,5.0,5120,90,1,0,5,10,3
Bug,Water,7,0,0,0,75,125,140,60,90,40,530,2.0,108.0,45,5.0,5120,45,1,0,5,10,3
Ghost,Ground,7,0,0,0,55,55,80,70,45,15,320,0.5,70.0,140,5.0,3840,140,3,3,3,7,5
Ghost,Ground,7,0,0,0,85,75,110,100,75,35,480,1.3,250.0,60,5.0,3840,60,3,3,3,7,5
Water,None,7,0,0,0,55,60,130,30,130,5,410,0.3,1.2,60,5.0,3840,60,3,0,4,12,2
Normal,None,7,0,0,0,95,95,95,95,95,59,534,1.9,120.5,3,5.0,30720,3,1,1,0,16,1
Normal,None,7,1,0,0,95,95,95,95,95,95,570,2.3,100.5,3,5.0,30720,3,1,1,0,16,1
Rock,Flying,7,0,0,0,60,60,100,60,100,60,440,0.3,40.0,30,5.0,3200,30,1,1,5,7,5
Normal,None,7,0,0,0,65,115,65,75,95,65,480,0.4,19.9,45,5.0,5120,45,7,1,0,16,1
Fire,Dragon,7,0,0,0,60,78,135,91,85,36,485,2.0,212.0,70,5.0,5120,70,1,0,5,10,3
Electric,Steel,7,0,0,0,65,98,63,40,73,96,435,0.3,3.3,180,5.0,2560,180,4,1,11,3,3
Ghost,Fairy,7,0,0,0,55,90,80,50,105,96,476,0.2,0.7,45,5.0,5120,45,1,3,1,12,2
Water,Psychic,7,0,0,0,68,105,70,70,70,92,475,0.9,19.0,80,5.0,3840,80,4,0,6,7,5
Normal,Dragon,7,0,0,0,78,60,85,135,91,36,485,3.0,185.0,70,5.0,5120,70,4,1,4,9,4
Ghost,Grass,7,0,0,0,70,131,100,86,90,40,517,3.9,210.0,25,5.0,6400,25,1,2,4,7,5
Dragon,None,7,0,0,0,45,55,65,45,45,45,300,0.6,29.7,45,5.0,10240,45,4,0,4,11,3
Dragon,Fighting,7,0,0,0,55,75,90,65,70,65,420,1.2,47.0,45,5.0,10240,45,4,0,7,6,5
Dragon,Fighting,7,0,0,0,75,110,125,100,105,85,600,1.6,78.2,45,5.0,10240,45,4,0,7,6,5
Electric,Fairy,7,0,0,0,70,115,85,95,75,130,570,1.8,20.5,3,5.0,3840,3,5,1,5,10,2
Psychic,Fairy,7,0,0,0,70,85,75,130,115,95,570,1.2,18.6,3,5.0,3840,3,5,1,2,12,3
Grass,Fairy,7,0,0,0,70,130,115,85,95,75,570,1.9,45.5,3,5.0,3840,3,5,1,6,6,5
Water,Fairy,7,0,0,0,70,75,115,95,130,85,570,1.3,21.2,3,5.0,3840,3,5,1,6,8,3
Psychic,None,7,1,0,0,43,29,31,29,31,37,200,0.2,0.1,45,5.0,30720,45,1,0,2,13,3
Psychic,None,7,1,0,0,43,29,131,29,131,37,400,0.1,999.9,45,5.0,30720,45,1,0,2,13,3
Psychic,Steel,7,1,0,0,137,137,107,113,89,97,680,3.4,230.0,45,5.0,30720,45,1,1,9,4,4
Psychic,Ghost,7,1,0,0,137,113,89,137,107,97,680,4.0,120.0,45,5.0,30720,45,1,2,2,12,2
Rock,Poison,7,0,0,1,109,53,47,127,131,103,570,1.2,55.5,45,5.0,30720,45,1,0,6,8,4
Bug,Fighting,7,0,0,1,107,139,139,53,53,79,570,2.4,333.6,25,5.0,30720,45,1,0,5,9,4
Bug,Fighting,7,0,0,1,71,137,37,137,37,151,570,1.8,25.0,255,5.0,30720,45,1,0,5,9,4
Electric,None,7,0,0,1,83,89,71,173,71,83,570,3.8,100.0,30,5.0,30720,45,1,0,3,14,1
Steel,Flying,7,0,0,1,97,101,103,107,101,61,570,9.2,999.9,45,5.0,30720,25,1,2,8,6,2
Grass,Steel,7,0,0,1,59,181,131,59,31,109,570,0.3,0.1,255,5.0,30720,45,1,1,9,6,2
Dark,Dragon,7,0,0,1,223,101,53,97,53,43,570,5.5,888.0,15,5.0,30720,45,1,1,6,6,5
Psychic,None,7,1,0,0,97,107,101,127,89,79,600,2.4,230.0,3,5.0,30720,255,1,0,2,13,3
Steel,Fairy,7,0,1,0,80,95,115,130,115,65,600,1.0,80.5,3,5.0,30720,3,1,2,9,5,2
Fighting,Ghost,7,0,1,0,90,125,80,90,90,125,600,0.7,22.2,3,5.0,30720,3,1,2,3,9,4
Poison,None,7,0,0,1,67,73,67,73,67,73,420,0.6,1.8,3,5.0,30720,45,1,0,5,11,2
Poison,Dragon,7,0,0,1,73,73,73,127,73,121,540,3.6,150.0,45,5.0,30720,3,1,0,7,7,4
Rock,Steel,7,0,0,1,61,131,211,53,101,13,570,5.5,820.0,30,5.0,30720,3,1,1,8,6,3
Fire,Ghost,7,0,0,1,53,127,53,151,79,107,570,1.8,13.0,30,5.0,30720,3,1,2,7,4,5
Electric,None,7,0,1,0,88,112,75,102,80,143,600,1.5,44.5,3,5.0,30720,3,1,0,3,14,1
Steel,None,7,0,1,0,46,65,65,55,35,34,300,0.2,8.0,3,5.0,30720,3,1,1,10,4,3
Steel,None,7,0,1,0,135,143,143,80,65,34,600,2.5,800.0,3,5.0,30720,3,1,1,10,4,3
Grass,None,8,0,0,0,50,65,50,40,40,65,310,0.3,5.0,45,8.8,2560,45,4,0,4,9,5
Grass,None,8,0,0,0,70,85,70,55,60,80,420,0.7,14.0,45,8.8,2560,45,4,0,4,9,5
Grass,None,8,0,0,0,100,125,90,60,70,85,530,2.1,90.0,45,8.8,2560,45,4,0,4,9,5
Fire,None,8,0,0,0,50,71,40,40,40,69,310,0.3,4.5,45,8.8,2560,45,2,0,6,9,3
Fire,None,8,0,0,0,65,86,60,55,60,94,420,0.6,9.0,45,8.8,2560,45,2,0,6,9,3
Fire,None,8,0,0,0,80,116,75,65,75,119,530,1.4,33.0,45,8.8,2560,45,2,0,6,9,3
Water,None,8,0,0,0,50,40,40,70,40,70,310,0.3,4.0,45,8.8,2560,45,2,0,4,12,2
Water,None,8,0,0,0,65,60,55,95,55,90,420,0.7,11.5,45,8.8,2560,45,2,0,4,12,2
Water,None,8,0,0,0,70,85,65,125,65,120,530,1.9,45.2,45,8.8,2560,45,2,0,4,12,2
Normal,None,8,0,0,0,70,55,55,35,35,25,275,0.3,2.5,255,5.0,2560,255,2,1,0,16,1
Normal,None,8,0,0,0,120,95,95,55,75,20,460,0.6,6.0,90,5.0,2560,90,2,1,0,16,1
Flying,None,8,0,0,0,38,47,35,33,35,57,245,0.2,1.8,255,5.0,1920,255,3,1,3,11,3
Flying,None,8,0,0,0,68,67,55,43,55,77,365,0.8,16.0,120,5.0,1920,120,3,1,3,11,3
Flying,Steel,8,0,0,0,98,87,105,53,85,67,495,2.2,75.0,45,5.0,1920,45,3,2,8,6,2
Bug,None,8,0,0,0,25,20,20,25,45,45,180,0.4,8.0,255,50.2,1920,255,3,0,3,12,3
Bug,Psychic,8,0,0,0,50,35,80,50,90,30,335,0.4,19.5,120,50.2,1920,120,3,0,4,8,6
Bug,Psychic,8,0,0,0,60,45,110,80,120,90,505,0.4,40.8,45,50.2,1920,45,3,0,4,8,6
Dark,None,8,0,0,0,40,28,28,47,52,50,245,0.6,8.9,255,50.2,1920,255,3,1,2,12,3
Dark,None,8,0,0,0,70,58,58,87,92,90,455,1.2,19.9,127,50.2,1920,127,3,1,2,12,3
Grass,None,8,0,0,0,40,40,60,40,60,10,250,0.4,2.2,190,50.2,2560,190,3,0,4,9,5
Grass,None,8,0,0,0,60,50,90,80,120,60,460,0.5,2.5,75,50.2,2560,75,3,0,4,9,5
Normal,None,8,0,0,0,42,40,55,40,45,48,270,0.6,6.0,255,50.2,1920,255,3,1,0,16,1
Normal,None,8,0,0,0,72,80,100,60,90,88,490,1.3,43.0,127,50.2,1920,127,3,1,0,16,1
Water,None,8,0,0,0,50,64,50,38,38,44,284,0.3,8.5,255,50.2,2560,255,3,0,4,12,2
Water,Rock,8,0,0,0,90,115,90,48,68,74,485,1.0,115.5,75,50.2,2560,75,3,0,5,9,4
Electric,None,8,0,0,0,59,45,50,40,50,26,270,0.3,13.5,255,50.2,2560,255,2,0,3,14,1
Electric,None,8,0,0,0,69,90,60,90,60,121,490,1.0,34.0,45,50.2,2560,45,2,0,3,14,1
Rock,None,8,0,0,0,30,40,50,40,50,30,240,0.3,12.0,255,50.2,1920,255,3,0,4,9,5
Rock,Fire,8,0,0,0,80,60,90,60,70,50,410,1.1,78.0,120,50.2,1920,120,3,0,7,7,4
Rock,Fire,8,0,0,0,110,80,120,80,90,30,510,2.8,310.5,45,50.2,1920,45,3,0,7,7,4
Grass,Dragon,8,0,0,0,40,40,80,40,40,20,260,0.2,0.5,255,50.2,2560,255,3,0,4,8,6
Grass,Dragon,8,0,0,0,70,110,80,95,60,70,485,0.3,1.0,45,50.2,2560,45,3,0,4,8,6
Grass,Dragon,8,0,0,0,110,85,80,100,80,30,485,0.4,13.0,45,50.2,2560,45,3,0,4,8,6
Ground,None,8,0,0,0,52,57,75,35,50,46,315,2.2,7.6,255,50.2,2560,255,3,1,2,12,3
Ground,None,8,0,0,0,72,107,125,65,70,71,510,3.8,65.5,120,50.2,2560,120,3,1,2,12,3
Flying,Water,8,0,0,0,70,85,55,85,95,85,475,0.8,18.0,45,50.2,2560,45,1,1,5,10,2
Water,None,8,0,0,0,41,63,40,40,30,66,280,0.5,1.0,255,50.2,2560,255,2,0,4,12,2
Water,None,8,0,0,0,61,123,60,60,50,136,490,1.3,30.0,60,50.2,2560,60,2,0,4,12,2
Electric,Poison,8,0,0,0,40,38,35,54,35,40,242,0.4,11.0,75,50.2,3200,75,3,0,8,8,2
Electric,Poison,8,0,0,0,75,98,70,114,70,75,502,1.6,40.0,45,50.2,3200,45,7,0,8,8,2
Fire,Bug,8,0,0,0,50,65,45,50,50,45,305,0.7,1.0,190,50.2,2560,190,3,0,6,9,3
Fire,Bug,8,0,0,0,100,115,65,90,90,65,525,3.0,120.0,75,50.2,2560,75,3,0,6,9,3
Fighting,None,8,0,0,0,50,68,60,50,50,32,310,0.6,4.0,180,50.2,3200,180,2,0,3,12,3
Fighting,None,8,0,0,0,80,118,90,70,80,42,480,1.6,39.0,45,50.2,3200,45,2,0,3,12,3
Ghost,None,8,0,0,0,40,45,45,74,54,50,308,0.1,0.2,120,5.0,2560,120,2,2,2,12,2
Ghost,None,8,0,0,0,60,65,65,134,114,70,508,0.2,0.4,60,5.0,2560,60,2,2,2,12,2
Psychic,None,8,0,0,0,42,30,45,56,53,39,265,0.4,3.4,235,0.0,2560,235,3,0,2,13,3
Psychic,None,8,0,0,0,57,40,65,86,73,49,370,0.6,4.8,120,0.0,2560,120,3,0,2,13,3
Psychic,Fairy,8,0,0,0,57,90,95,136,103,29,510,2.1,5.1,45,0.0,2560,45,3,1,2,12,3
Dark,Fairy,8,0,0,0,45,45,30,55,40,50,265,0.4,5.5,255,10.0,2560,255,3,2,2,11,3
Dark,Fairy,8,0,0,0,65,60,45,75,55,70,370,0.8,12.5,120,10.0,2560,120,3,2,2,11,3
Dark,Fairy,8,0,0,0,95,120,65,95,75,60,510,1.5,61.0,45,10.0,2560,45,3,2,2,11,3
Dark,Normal,8,0,0,0,93,90,101,60,81,95,520,1.6,46.0,45,50.2,1920,45,3,2,1,12,3
Steel,None,8,0,0,0,70,110,100,50,60,50,440,0.8,28.0,90,50.2,2560,90,3,1,10,4,3
Ghost,None,8,0,0,0,60,95,50,145,130,30,510,1.0,0.4,30,24.9,2560,30,2,2,2,12,2
Fighting,None,8,0,0,0,62,135,95,68,82,65,318,0.8,117.0,45,50.2,2560,3,2,0,3,12,3
Ice,Psychic,8,0,0,0,80,85,75,110,100,70,520,1.5,58.2,45,5.02,3200,3,3,0,2,10,6
Ground,Ghost,8,0,0,0,58,95,145,50,105,30,483,1.6,66.6,90,50.2,3200,90,1,3,3,7,5
Fairy,None,8,0,0,0,45,40,40,50,61,34,270,0.2,0.3,200,0.0,2560,200,2,1,3,12,2
Fairy,None,8,0,0,0,65,60,75,110,121,64,495,0.3,0.5,100,0.0,2560,100,2,1,3,12,2
Fighting,None,8,0,0,0,65,100,100,70,60,75,470,3.0,62.0,45,5.0,3200,45,2,0,3,12,3
Electric,None,8,0,0,0,48,101,95,91,85,15,435,0.3,1.0,75,50.2,2560,75,4,0,3,14,1
Ice,Bug,8,0,0,0,30,25,35,45,30,20,185,0.3,3.8,190,50.2,2560,190,2,0,3,11,4
Ice,Bug,8,0,0,0,70,65,60,125,90,65,475,1.3,42.0,75,50.2,2560,75,2,0,3,11,4
Rock,None,8,0,0,0,100,125,135,20,20,70,470,2.5,520.0,60,50.2,3200,60,1,0,4,9,5
Ice,None,8,0,0,0,75,80,110,65,90,50,470,1.4,89.0,60,50.2,3200,60,1,0,1,13,4
Psychic,Normal,8,0,0,0,60,65,55,105,95,95,475,0.9,28.0,30,5.0,5120,30,9,1,1,14,2
Electric,Dark,8,0,0,0,58,95,58,70,58,97,436,0.3,3.0,180,50.2,1280,180,1,1,5,8,4
Steel,None,8,0,0,0,72,80,49,40,49,40,330,1.2,100.0,190,50.2,3200,190,2,1,10,4,3
Steel,None,8,0,0,0,122,130,69,80,69,30,500,3.0,650.0,90,50.2,3200,90,2,1,10,4,3
Electric,Dragon,8,0,0,0,90,100,90,80,70,75,505,1.8,190.0,45,5.0,4480,45,3,0,6,8,4
Electric,Ice,8,0,0,0,90,100,90,90,80,55,505,2.3,150.0,45,5.0,4480,45,3,0,3,11,4
Water,Dragon,8,0,0,0,90,90,100,70,80,75,505,2.3,215.0,45,5.0,4480,45,3,0,3,13,2
Water,Ice,8,0,0,0,90,90,100,80,90,55,505,2.0,175.0,45,5.0,4480,45,3,0,2,12,4
Steel,Dragon,8,0,0,0,70,95,115,120,50,85,535,1.8,40.0,45,50.2,3840,45,3,1,9,6,2
Dragon,Ghost,8,0,0,0,28,60,30,40,30,82,270,0.5,2.0,45,50.2,5120,45,3,2,6,5,5
Dragon,Ghost,8,0,0,0,68,80,50,60,50,102,410,1.4,11.0,45,50.2,5120,45,3,2,6,5,5
Dragon,Ghost,8,0,0,0,88,120,75,100,75,142,600,3.0,50.0,45,50.2,5120,45,3,2,6,5,5
Fairy,None,8,1,0,0,92,130,115,80,115,138,670,2.8,110.0,10,5.0,15360,10,1,1,3,12,2
Fighting,None,8,1,0,0,92,130,115,80,115,138,670,2.9,210.0,10,5.0,15360,10,1,0,3,12,3
Poison,Dragon,8,1,0,0,140,85,95,145,95,130,690,20.0,950.0,255,5.0,15360,255,1,0,7,7,4
Fighting,None,8,1,0,0,60,90,60,53,50,72,385,0.6,12.0,3,88.14,15360,3,1,0,3,12,3
Fighting,Dark,8,1,0,0,100,130,100,63,60,97,550,1.9,105.0,3,88.14,15360,3,1,1,3,11,3
Dark,Grass,8,0,1,0,105,120,105,70,95,105,600,1.8,70.0,3,5.0,15360,3,1,1,6,4,7
Electric,None,8,1,0,0,80,100,50,100,50,200,580,1.2,145.0,3,5.0,15360,3,1,0,3,14,1
Dragon,None,8,1,0,0,200,100,50,100,50,80,580,2.1,200.0,3,5.0,15360,3,1,0,4,11,3
Ice,None,8,0,0,0,100,145,130,65,110,30,580,2.2,800.0,3,5.0,15360,3,1,0,1,13,4
Ghost,None,8,0,0,0,100,65,60,145,80,130,580,2.0,44.5,3,5.0,15360,3,1,2,2,12,2
Psychic,Grass,8,1,0,0,100,80,80,80,80,80,500,1.1,7.7,3,5.0,15360,3,4,0,6,5,7
Normal,Psychic,8,0,0,0,103,105,72,105,75,65,525,1.8,95.1,45,50.2,5120,115,3,1,1,14,2
Bug,Rock,8,0,0,0,70,135,95,45,70,85,500,1.8,89.0,15,50.2,5120,409,3,0,2,13,3
Ground,Normal,8,0,0,0,130,140,105,45,80,50,550,2.4,290.0,20,50.2,5120,604,3,2,2,10,4
Water,Ghost,8,0,0,0,120,112,65,80,75,78,530,3.0,110.0,45,5.0,5120,710,3,2,6,6,4
Fighting,Poison,8,0,0,0,80,130,60,40,80,120,510,1.3,43.0,20,50.2,5120,305,2,0,6,9,3
Dark,Poison,8,0,0,0,85,115,95,65,65,85,510,2.5,60.5,45,50.2,5120,607,3,1,4,12,1
Fairy,Flying,8,1,0,0,74,115,70,135,80,106,580,1.6,48.0,3,0.0,0,3,6,2,4,7,5
Grass,None,9,0,0,0,40,61,54,45,45,65,310,0.4,4.1,45,8.8,2560,45,2,0,4,9,5
Grass,None,9,0,0,0,61,80,63,60,63,83,410,0.9,12.2,45,8.8,2560,45,2,0,4,9,5
Grass,Dark,9,0,0,0,76,110,70,81,70,123,530,1.5,31.2,45,8.8,2560,45,2,1,6,4,7
Fire,None,9,0,0,0,67,45,59,63,40,36,310,0.4,9.8,45,8.8,2560,45,2,0,6,9,3
Fire,None,9,0,0,0,81,55,78,90,58,49,411,1.0,30.7,45,8.8,2560,45,2,0,6,9,3
Fire,Ghost,9,0,0,0,104,75,100,110,75,66,530,1.6,326.5,45,8.8,2560,45,2,2,7,4,5
Water,None,9,0,0,0,55,65,45,50,45,50,310,0.5,6.1,45,8.8,2560,45,2,0,4,12,2
Water,None,9,0,0,0,70,85,65,65,60,65,410,1.2,21.5,45,8.8,2560,45,2,0,4,12,2
Water,Fighting,9,0,0,0,85,120,80,85,75,85,530,1.8,61.9,45,8.8,2560,45,2,0,7,6,5
Normal,None,9,0,0,0,54,45,40,35,45,35,254,0.5,10.2,255,5.0,1920,255,3,1,0,16,1
Normal,None,9,0,0,0,110,100,75,59,80,65,489,1.0,120.0,100,5.0,1920,100,7,1,0,16,1
Bug,None,9,0,0,0,35,41,45,29,40,20,210,0.3,4.0,255,5.0,1920,255,2,0,3,12,3
Bug,None,9,0,0,0,60,79,92,52,86,35,404,1.0,16.5,120,5.0,1920,120,2,0,3,12,3
Bug,None,9,0,0,0,33,46,40,21,25,45,210,0.2,1.0,190,5.0,2560,190,2,0,3,12,3
Bug,Dark,9,0,0,0,71,102,78,52,55,92,450,1.0,17.5,30,5.0,2560,30,2,1,4,8,5
Electric,None,9,0,0,0,45,50,20,40,25,60,240,0.3,2.5,190,5.0,1920,190,4,0,3,14,1
Electric,Fighting,9,0,0,0,60,75,40,50,40,85,350,0.4,6.5,80,5.0,1920,80,4,0,5,10,3
Electric,Fighting,9,0,0,0,70,115,70,70,60,105,490,0.9,41.0,45,5.0,1920,45,4,0,5,10,3
Normal,None,9,0,0,0,50,50,45,40,45,75,305,0.3,1.8,150,5.0,1280,150,3,1,0,16,1
Normal,None,9,0,0,0,74,75,70,65,75,111,470,0.3,2.3,75,5.0,1280,75,3,1,0,16,1
Fairy,None,9,0,0,0,37,55,70,30,55,65,312,0.3,10.9,190,5.0,2560,190,2,1,3,12,2
Fairy,None,9,0,0,0,57,80,115,50,80,95,477,0.5,14.9,90,5.0,2560,90,1,1,3,12,2
Grass,Normal,9,0,0,0,41,35,45,58,51,30,260,0.3,6.5,255,5.0,2560,255,2,1,4,7,6
Grass,Normal,9,0,0,0,52,53,60,78,78,33,354,0.6,11.9,120,5.0,2560,120,2,1,4,7,6
Grass,Normal,9,0,0,0,78,69,90,125,109,39,510,1.4,48.2,45,5.0,2560,45,2,1,4,7,6
Normal,Flying,9,0,0,0,82,96,51,45,51,92,417,0.6,2.4,190,5.0,1920,190,5,2,2,11,3
Rock,None,9,0,0,0,55,55,75,35,35,25,280,0.4,16.0,255,5.0,2560,255,3,0,4,9,5
Rock,None,9,0,0,0,60,60,100,35,65,35,355,0.6,105.0,120,5.0,2560,120,3,0,4,9,5
Rock,None,9,0,0,0,100,100,130,45,90,35,500,2.3,240.0,45,5.0,2560,45,3,0,4,9,5
Fire,None,9,0,0,0,40,50,40,50,40,35,255,0.6,10.5,90,5.0,4480,90,2,0,6,9,3
Fire,Psychic,9,0,0,0,85,60,100,125,80,75,525,1.5,85.0,25,5.0,4480,25,2,0,7,6,5
Fire,Ghost,9,0,0,0,75,125,80,60,100,85,525,1.6,62.0,25,5.0,4480,25,2,2,7,4,5
Electric,None,9,0,0,0,61,31,41,59,35,45,272,0.3,0.4,190,5.0,2560,190,3,0,3,14,1
Electric,None,9,0,0,0,109,64,91,103,83,45,495,1.2,113.0,50,5.0,2560,50,3,0,3,14,1
Electric,Flying,9,0,0,0,40,40,35,55,40,70,280,0.4,3.6,180,5.0,2560,180,3,1,5,10,2
Electric,Flying,9,0,0,0,70,70,60,105,60,125,490,1.4,38.6,90,5.0,2560,90,3,1,5,10,2
Dark,None,9,0,0,0,60,78,60,40,51,51,340,0.5,16.0,150,5.0,2560,150,3,1,2,12,3
Dark,None,9,0,0,0,80,120,90,60,70,85,505,1.1,61.0,75,5.0,2560,75,3,1,2,12,3
Poison,Normal,9,0,0,0,40,65,35,40,35,75,290,0.2,0.7,190,5.0,2560,190,3,1,4,11,2
Poison,Normal,9,0,0,0,63,95,65,80,72,110,485,0.7,27.2,90,5.0,2560,90,3,1,4,11,2
Grass,Ghost,9,0,0,0,40,65,30,45,35,60,275,0.6,0.6,190,5.0,2560,190,2,2,4,7,5
Grass,Ghost,9,0,0,0,55,115,70,80,70,90,480,1.2,6.0,45,5.0,2560,45,2,2,4,7,5
Ground,Grass,9,0,0,0,40,40,35,50,100,70,335,0.9,33.0,190,5.0,2560,190,1,1,2,11,4
Ground,Grass,9,0,0,0,80,70,65,80,120,100,515,1.9,58.0,90,5.0,2560,90,1,1,2,11,4
Rock,None,9,0,0,0,70,100,115,35,55,75,450,1.3,79.0,120,5.0,4480,120,3,0,4,9,5
